Timestamp,SensorID,SequenceNumber,TotalLength,SourceAddress,TempHumiRange,TempHumiStatus,TempHumiEvent,TempHumiSenVal,XSenEvent,XOAVelocity,XPeakmg,XRMSmg,XKurtosis,XCrestFactor,XSkewness,XDeviation,XPeaktoPeakDisplacement,YSenEvent,YOAVelocity,YPeakmg,YRMSmg,YKurtosis,YCrestFactor,YSkewness,YDeviation,YPeaktoPeakDisplacement,ZSenEvent,ZOAVelocity,ZPeakmg,ZRMSmg,ZKurtosis,ZCrestFactor,ZSkewness,ZDeviation,ZPeaktoPeakDisplacement,LogIndex,DeviceEvents,DevicePowerSrc,DeviceBatteryVolt,DeviceTime
1669593854,sensor-2,71,88,null,0,0,0,28312,0,7,5,4,11,169,-8,7,2,0,5,5,4,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3544,1669593855
1669593866,sensor-4,191,88,null,0,0,0,27437,0,5,5,4,5,94,1,7,1,0,6,5,4,0,0,0,0,0,0,7,5,4,0,0,0,0,0,0,0,2,3553,1669593867
1669593870,sensor-3,178,88,null,0,0,0,27937,0,7,5,4,4,0,0,7,2,0,4,5,4,0,0,0,0,0,0,7,5,4,0,0,0,0,0,0,0,2,3530,1669593871
1669594437,sensor-1,8,88,null,0,0,0,27625,0,4,5,4,34,0,12,0,1,0,5,4,3,0,0,0,0,0,0,4,5,4,0,0,0,0,0,0,0,2,3503,1669594438
1669594754,sensor-2,72,88,null,0,0,0,28312,0,7,5,4,12,90,-3,7,1,0,7,5,4,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3544,1669594755
1669594766,sensor-4,192,88,null,0,0,0,27500,0,6,5,4,-16,185,0,7,2,0,6,5,4,0,0,0,0,0,0,7,5,4,0,0,0,0,0,0,0,2,3553,1669594767
1669594770,sensor-3,179,88,null,0,0,0,27937,0,4,5,4,3,89,-12,7,1,0,6,5,4,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3530,1669594771
1669595337,sensor-1,9,88,null,0,0,0,27562,0,7,5,4,-2,187,11,0,1,0,5,5,4,0,0,0,0,0,0,7,5,4,0,0,0,0,0,0,0,2,3503,1669595338
1669595653,sensor-2,73,88,null,0,0,0,28250,0,4,5,4,15,211,-5,6,0,0,4,5,4,0,0,0,0,0,0,7,5,4,0,0,0,0,0,0,0,2,3544,1669595654
1669595666,sensor-4,193,88,null,0,0,0,27437,0,5,5,4,2,257,-9,7,1,0,4,5,4,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3553,1669595667
1669595670,sensor-3,180,88,null,0,0,0,27937,0,6,5,4,5,0,-6,7,1,0,6,4,3,0,0,0,0,0,0,8,5,4,0,0,0,0,0,0,0,2,3530,1669595671
1669596237,sensor-1,10,88,null,0,0,0,27562,0,4,5,4,-11,24,12,0,1,0,6,5,4,0,0,0,0,0,0,5,5,4,0,0,0,0,0,0,0,2,3503,1669596238
1669596553,sensor-2,74,88,null,0,0,0,28250,0,6,5,4,17,187,0,7,2,0,6,5,4,0,0,0,0,0,0,7,5,4,0,0,0,0,0,0,0,2,3544,1669596554
1669596566,sensor-4,194,88,null,0,0,0,27437,0,6,5,4,-2,134,3,7,1,0,6,5,4,0,0,0,0,0,0,5,5,4,0,0,0,0,0,0,0,2,3553,1669596567
1669596570,sensor-3,181,88,null,0,0,0,27937,0,6,5,4,1,114,-4,7,2,0,4,5,4,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,2,3530,1669596571
